Muni Code,TreasuryCode,Municipality Name,MuniType,County,Record ID,Block,Lot,Permit Number,Status,Permit Status Description,Permit Date,Certificate Date,Permit Type,Permit Type Description,Update,Certificate Type,Certificate Type Description,Certificate Count,Building Fee,Plumbing Fee,Electrical Fee,Fire Fee,DCA Fee,Certificate Fee,Elevator Fee,Other Fee,Total Fee,Volume,Square Feet,Construction Cost,Sale Units Gained,Rental Units Gained,Use Group,Use Group Description,Census Item Number,Census Item Number Description,Public,Storage,Manufactured,Hud Seal,Source,Source Description,Version,Process Date,PK
0906,0906,JERSEY CITY,CITY,HUDSON,00024303,17505,6,20171491,P,Permit,05/01/2017,,04,New,,,,0,136,0,0,0,19,0,0,0,155,5040,1640,440000,0,40,R-5,International Residential Code,105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600024303
0906,0906,JERSEY CITY,CITY,HUDSON,00024324,2605,9,20171506,C,Certificate,05/02/2017,12/21/2017,04,New,,CO,Certificate of Occupancy,2,1033,1370,605,85,142,0,0,0,3235,38246,4164,279000,2,0,R-3,"One and two family units, 5 lodgers or less each",101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,02/08/2018,090600024324
0906,0906,JERSEY CITY,CITY,HUDSON,00024326,2204,25,20171505,C,Certificate,05/02/2017,10/20/2017,04,New,,CO,Certificate of Occupancy,1,959,1370,605,85,132,0,0,0,3151,35518,3867,279000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600024326
0906,0906,JERSEY CITY,CITY,HUDSON,00024349,1379,21,20073760+A,C,Certificate,05/19/2017,11/26/2019,04,New,X,CO,Certificate of Occupancy,1,999,1310,530,85,137,0,0,0,3061,37012,2331,217550,0,0,R-3,"One and two family units, 5 lodgers or less each",101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,12/09/2019,090600024349
0906,0906,JERSEY CITY,CITY,HUDSON,00024355,19701,19,20171521,C,Certificate,05/03/2017,12/15/2017,04,New,,CO,Certificate of Occupancy,2,1025,1630,465,85,141,0,0,0,3346,37960,3596,280000,2,2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,02/08/2018,090600024355
0906,0906,JERSEY CITY,CITY,HUDSON,00024367,26202,81.01,20171815,C,Certificate,05/25/2017,08/08/2018,04,New,,CO,Certificate of Occupancy,2,946,1360,535,85,130,0,0,0,3056,35046,3894,189000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600024367
0906,0906,JERSEY CITY,CITY,HUDSON,00024369,26202,81.02,20171813,C,Certificate,05/25/2017,06/01/2018,04,New,,CA,Certificate of Approval,4,946,1360,535,85,130,0,0,0,3056,35046,3894,203000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600024369
0906,0906,JERSEY CITY,CITY,HUDSON,00024466,303,10,20171690,C,Certificate,05/16/2017,02/08/2018,04,New,,CO,Certificate of Occupancy,5,1206,1390,485,85,166,0,0,0,3332,44685,4583,320000,0,2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600024466
0906,0906,JERSEY CITY,CITY,HUDSON,00024504,12301,11.01,20171596,P,Permit,05/09/2017,,04,New,,,,0,1573,0,0,0,216,0,0,0,1789,58248,42948,568000,1,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,09/12/2018,090600024504
0906,0906,JERSEY CITY,CITY,HUDSON,00024641,2204,29,20172296,C,Certificate,06/28/2017,05/03/2018,04,New,,CO,Certificate of Occupancy,3,984,1710,605,87,135,0,0,0,3521,36445,3969,281000,1,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600024641
0906,0906,JERSEY CITY,CITY,HUDSON,00024679,2703,11,20172295,C,Certificate,06/28/2017,05/16/2018,04,New,,CO,Certificate of Occupancy,3,1003,1370,605,85,138,0,0,0,3201,37143,4074,277000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600024679
0906,0906,JERSEY CITY,CITY,HUDSON,00024682,5007,20,20172294,C,Certificate,06/28/2017,03/19/2018,04,New,,CO,Certificate of Occupancy,2,1082,1370,605,85,149,0,0,0,3291,40067,3895,277000,2,0,R-5,International Residential Code,104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600024682
0906,0906,JERSEY CITY,CITY,HUDSON,00024698,23103,37,20172210,C,Certificate,06/21/2017,02/27/2018,04,New,,CO,Certificate of Occupancy,3,1460,1440,465,500,201,0,0,0,4066,54090,5202,276000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600024698
0906,0906,JERSEY CITY,CITY,HUDSON,00024823,15305,6.01,20172098,P,Permit,06/13/2017,,04,New,,,,0,15468,0,0,0,2125,0,0,0,17593,572880,26040,1500000,0,90,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,12/14/2017,090600024823
0906,0906,JERSEY CITY,CITY,HUDSON,00025038,7302,9,20163416+D,C,Certificate,06/29/2017,01/31/2020,04,New,X,CO,Certificate of Occupancy,10,150691,0,0,0,20706,0,0,0,171397,5581139,501432,118000000,359,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/09/2021,090600025038
0906,0906,JERSEY CITY,CITY,HUDSON,00025040,290104,16.01,20172237,C,Certificate,06/23/2017,04/03/2019,04,New,,CO,Certificate of Occupancy,1,1092,1370,575,85,150,0,0,0,3272,40446,3733,279000,2,2,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,04/08/2019,090600025040
0906,0906,JERSEY CITY,CITY,HUDSON,00025052,403,33,20172193,C,Certificate,06/20/2017,05/03/2019,04,New,,CO,Certificate of Occupancy,1,835,0,0,0,115,0,0,0,950,30931,1943,128000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,06/07/2019,090600025052
0906,0906,JERSEY CITY,CITY,HUDSON,00025057,5602,10,20171937,C,Certificate,06/01/2017,05/18/2018,04,New,,CO,Certificate of Occupancy,3,931,1500,600,85,128,0,0,0,3244,34466,3829,159000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600025057
0906,0906,JERSEY CITY,CITY,HUDSON,00025067,29104,16,20172241,C,Certificate,06/23/2017,10/18/2019,04,New,,CO,Certificate of Occupancy,1,1092,1370,505,85,150,0,0,0,3202,40446,3733,279000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/07/2019,090600025067
0906,0906,JERSEY CITY,CITY,HUDSON,00025077,1504,23,20172054,C,Certificate,06/09/2017,02/01/2019,04,New,,CO,Certificate of Occupancy,1,827,1350,605,85,114,0,0,0,2981,30625,3065,211800,1,0,R-5,International Residential Code,104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/07/2019,090600025077
0906,0906,JERSEY CITY,CITY,HUDSON,00025101,9905,33,20171998,C,Certificate,06/05/2017,07/01/2019,04,New,,CO,Certificate of Occupancy,1,527,0,420,75,72,0,0,0,1094,19505,2140,196500,1,1,R-3,"One and two family units, 5 lodgers or less each",103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600025101
0906,0906,JERSEY CITY,CITY,HUDSON,00025102,9905,34,20171999,C,Certificate,06/05/2017,07/14/2020,04,New,,CO,Certificate of Occupancy,1,527,0,420,75,72,0,0,0,1094,19505,2140,196500,1,1,R-3,"One and two family units, 5 lodgers or less each",103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2020,090600025102
0906,0906,JERSEY CITY,CITY,HUDSON,00025111,4701,36,20172214,C,Certificate,06/21/2017,07/16/2019,04,New,,CO,Certificate of Occupancy,2,16687,0,0,0,2293,0,0,0,18980,618036,45031,500000,42,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/09/2021,090600025111
0906,0906,JERSEY CITY,CITY,HUDSON,00025118,15906,3,20172162,C,Certificate,06/16/2017,08/15/2019,04,New,,CO,Certificate of Occupancy,3,175982,74555,100233,3980,24181,0,0,0,378931,6517855,655074,140316750,0,549,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2020,090600025118
0906,0906,JERSEY CITY,CITY,HUDSON,00025289,19401,19.04,20172548,P,Permit,07/20/2017,,04,New,,,,0,13147,0,0,0,1807,0,0,0,14954,486938,46370,400000,0,5,R-5,International Residential Code,105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600025289
0906,0906,JERSEY CITY,CITY,HUDSON,00025405,1704,25,20172423,C,Certificate,07/11/2017,06/11/2018,04,New,,CO,Certificate of Occupancy,2,959,1260,605,85,132,0,0,0,3041,35518,3867,273000,2,2,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600025405
0906,0906,JERSEY CITY,CITY,HUDSON,00025516,6902,16.02,20172382,P,Permit,07/07/2017,,04,New,,,,0,6903,1820,25,0,948,0,0,0,9696,255657,85219,1365815,0,250,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,12/20/2017,090600025516
0906,0906,JERSEY CITY,CITY,HUDSON,00025537,2401,1,20172583,P,Permit,07/24/2017,,04,New,,,,0,815,0,0,0,112,0,0,0,927,30180,10060,200000,24,24,R-5,International Residential Code,105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600025537
0906,0906,JERSEY CITY,CITY,HUDSON,00025553,2503,23,20172357,C,Certificate,07/06/2017,01/09/2018,04,New,,CO,Certificate of Occupancy,2,938,1420,675,85,129,0,0,0,3247,34729,1295,301500,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600025553
0906,0906,JERSEY CITY,CITY,HUDSON,00025578,12302,2,20172466,C,Certificate,07/13/2017,03/30/2021,04,New,,CO,Certificate of Occupancy,1,27720,29150,13989,432,3809,0,0,0,75100,1026652,89812,1802000,91,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,05/11/2021,090600025578
0906,0906,JERSEY CITY,CITY,HUDSON,00025590,20702,61,20170832+B,C,Certificate,07/06/2017,06/11/2018,04,New,X,CO,Certificate of Occupancy,3,25909,24420,12142,407,3560,0,0,0,66438,959609,93166,10747687,0,63,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600025590
0906,0906,JERSEY CITY,CITY,HUDSON,00025595,10801,8.01,20161468+A,C,Certificate,07/07/2017,06/04/2020,04,New,X,CO,Certificate of Occupancy,1,9945,9340,5580,288,1367,0,0,0,26520,368350,30334,3736000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,07/08/2020,090600025595
0906,0906,JERSEY CITY,CITY,HUDSON,00025600,17907,31.01,20172594,P,Permit,07/24/2017,,04,New,,,,0,4087,2850,2055,205,562,0,0,0,9759,151354,8757,767000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600025600
0906,0906,JERSEY CITY,CITY,HUDSON,00025629,7104,2.01,20172351,C,Certificate,07/05/2017,12/24/2019,04,New,,CO,Certificate of Occupancy,2,17650,0,15364,743,2425,0,0,0,36182,653722,57251,11197000,0,0,R-1,"Hotels, motels, boarding houses, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,04/07/2020,090600025629
0906,0906,JERSEY CITY,CITY,HUDSON,00025730,7302,11,20164096+G,C,Certificate,08/16/2017,04/02/2019,04,New,X,CO,Certificate of Occupancy,9,31969,0,0,0,4393,0,0,0,36362,1184030,109589,24000000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,05/07/2021,090600025730
0906,0906,JERSEY CITY,CITY,HUDSON,00025834,29701,53,20163264+B,P,Permit,08/31/2017,,04,New,X,,,0,50,0,0,0,0,0,0,0,50,0,0,50000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,09/07/2017,090600025834
0906,0906,JERSEY CITY,CITY,HUDSON,00025845,21902.04,2,20173103,P,Permit,08/31/2017,,04,New,,,,0,2770,0,0,0,381,0,0,0,3151,102600,20036,1796250,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,09/12/2018,090600025845
0906,0906,JERSEY CITY,CITY,HUDSON,00025948,2603,40,20173000,C,Certificate,08/24/2017,08/29/2018,04,New,,CA,Certificate of Approval,4,834,0,515,85,115,0,0,0,1549,30900,1459,96255,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600025948
0906,0906,JERSEY CITY,CITY,HUDSON,00025952,4505,33,20172837,C,Certificate,08/11/2017,05/18/2018,04,New,,CO,Certificate of Occupancy,3,959,1270,605,85,132,0,0,0,3051,35518,3867,273000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600025952
0906,0906,JERSEY CITY,CITY,HUDSON,00025954,2302,3,20172839,C,Certificate,08/11/2017,02/14/2018,04,New,,CO,Certificate of Occupancy,3,959,1380,605,85,132,0,0,0,3161,35518,3867,277000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600025954
0906,0906,JERSEY CITY,CITY,HUDSON,00025992,2105,8,20172903,C,Certificate,08/16/2017,05/22/2019,04,New,,CO,Certificate of Occupancy,1,947,1400,505,85,130,0,0,0,3067,35089,3899,165500,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,06/07/2019,090600025992
0906,0906,JERSEY CITY,CITY,HUDSON,00026009,4201,36,20173091,P,Permit,08/30/2017,,04,New,,,,0,90,0,0,0,12,0,0,0,102,3315,1105,20000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,09/07/2017,090600026009
0906,0906,JERSEY CITY,CITY,HUDSON,00026151,10501,12.01,20172805,C,Certificate,08/10/2017,07/02/2019,04,New,,CO,Certificate of Occupancy,1,1117,1570,605,85,154,0,0,0,3531,41386,2535,166500,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600026151
0906,0906,JERSEY CITY,CITY,HUDSON,00026153,10501,12.02,20172802,C,Certificate,08/10/2017,07/15/2019,04,New,,CO,Certificate of Occupancy,1,1117,1570,605,85,153,0,0,0,3530,41366,2535,176500,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600026153
0906,0906,JERSEY CITY,CITY,HUDSON,00026173,17906,14,20172954,C,Certificate,08/21/2017,06/06/2018,04,New,,CO,Certificate of Occupancy,2,913,1390,535,85,126,0,0,0,3049,33828,3383,207501,1,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026173
0906,0906,JERSEY CITY,CITY,HUDSON,00026199,8601,2,20172898,P,Permit,08/16/2017,,04,New,,,,0,50135,0,0,0,6889,0,0,0,57024,1856849,180000,2000000,0,163,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600026199
0906,0906,JERSEY CITY,CITY,HUDSON,00026222,22402,19,20173056,C,Certificate,08/29/2017,12/23/2019,04,New,,CO,Certificate of Occupancy,1,9720,11180,3425,207,1336,0,0,0,25868,360000,32525,2880000,0,20,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,01/07/2020,090600026222
0906,0906,JERSEY CITY,CITY,HUDSON,00026229,29801,60,20073690,C,Certificate,10/02/2007,08/16/2017,04,New,,CO,Certificate of Occupancy,2,1020,1280,620,560,100,0,0,0,3580,37772,4041,169400,1,1,R-3,"One and two family units, 5 lodgers or less each",103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600026229
0906,0906,JERSEY CITY,CITY,HUDSON,00026230,29902,39,20090954,C,Certificate,04/08/2009,08/24/2016,04,New,,CO,Certificate of Occupancy,2,694,1220,627,460,86,100,0,0,3187,25722,2864,104000,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600026230
0906,0906,JERSEY CITY,CITY,HUDSON,00026304,27004,36.03,20173629,C,Certificate,10/05/2017,04/24/2018,04,New,,CO,Certificate of Occupancy,2,1040,1310,465,85,143,0,0,0,3043,38505,3815,276000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026304
0906,0906,JERSEY CITY,CITY,HUDSON,00026307,1202,3.03,20173634,C,Certificate,10/05/2017,06/22/2018,04,New,,CO,Certificate of Occupancy,2,1040,1310,465,85,143,0,0,0,3043,38505,3815,276000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026307
0906,0906,JERSEY CITY,CITY,HUDSON,00026318,27004,36,20173632,C,Certificate,10/05/2017,04/24/2018,04,New,,CO,Certificate of Occupancy,2,1040,1310,465,85,143,0,0,0,3043,38505,3815,276500,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026318
0906,0906,JERSEY CITY,CITY,HUDSON,00026319,23203,51,20173628,C,Certificate,10/05/2017,12/17/2018,04,New,,CO,Certificate of Occupancy,2,1040,1310,465,85,143,0,0,0,3043,38505,3815,276000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026319
0906,0906,JERSEY CITY,CITY,HUDSON,00026338,5602,9,20173625,C,Certificate,10/05/2017,07/19/2018,04,New,,CO,Certificate of Occupancy,2,967,0,595,85,133,0,0,0,1780,35818,3979,160500,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026338
0906,0906,JERSEY CITY,CITY,HUDSON,00026354,20401,66,20173642,C,Certificate,10/05/2017,09/06/2018,04,New,,CO,Certificate of Occupancy,2,939,0,580,85,129,0,0,0,1733,34794,3479,203000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026354
0906,0906,JERSEY CITY,CITY,HUDSON,00026381,9802,3,20173457,P,Permit,09/22/2017,,04,New,,,,0,81,0,0,0,11,0,0,0,92,3000,1280,25000,4,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600026381
0906,0906,JERSEY CITY,CITY,HUDSON,00026382,11007,13,20173456,P,Permit,09/22/2017,,04,New,,,,0,81,0,0,0,11,0,0,0,92,3000,1280,25000,4,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600026382
0906,0906,JERSEY CITY,CITY,HUDSON,00026584,19401,19.04,20172548+B,C,Certificate,09/22/2017,02/04/2019,04,New,X,CO,Certificate of Occupancy,1,13147,0,0,441,1807,0,0,0,15395,486938,0,5642500,0,72,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/12/2019,090600026584
0906,0906,JERSEY CITY,CITY,HUDSON,00026627,15702,8,20172991+A,P,Permit,09/14/2017,,04,New,X,,,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,F-1,"Factory and industrial, moderate hazard",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600026627
0906,0906,JERSEY CITY,CITY,HUDSON,00026695,2304,30,20173368,C,Certificate,09/19/2017,06/01/2018,04,New,,CO,Certificate of Occupancy,2,914,1310,505,85,126,0,0,0,2940,33852,3354,177000,2,2,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026695
0906,0906,JERSEY CITY,CITY,HUDSON,00026785,6304,12,20173249,C,Certificate,09/11/2017,08/22/2018,04,New,,CO,Certificate of Occupancy,2,1195,2110,840,104,164,0,0,0,4413,44250,4425,318000,0,3,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026785
0906,0906,JERSEY CITY,CITY,HUDSON,00026796,25701,19,20173383,C,Certificate,09/19/2017,11/25/2019,04,New,,CO,Certificate of Occupancy,1,932,0,0,0,128,0,0,0,1060,34537,3837,120000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,12/09/2019,090600026796
0906,0906,JERSEY CITY,CITY,HUDSON,00026832,4505,35,20173545,P,Permit,09/29/2017,,04,New,,,,0,1052,0,0,0,145,0,0,0,1197,38950,3220,125000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600026832
0906,0906,JERSEY CITY,CITY,HUDSON,00026834,20401,65,20173522,C,Certificate,09/27/2017,07/19/2018,04,New,,CO,Certificate of Occupancy,2,1125,1550,530,85,155,0,0,0,3445,41656,3271,162500,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026834
0906,0906,JERSEY CITY,CITY,HUDSON,00026836,28504,35,20173253,C,Certificate,09/12/2017,10/21/2019,04,New,,CO,Certificate of Occupancy,1,1125,1370,580,75,155,0,0,0,3305,41656,3270,158000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/07/2019,090600026836
0906,0906,JERSEY CITY,CITY,HUDSON,00026861,11902,23,20173270,C,Certificate,09/12/2017,08/02/2018,04,New,,CO,Certificate of Occupancy,2,1112,1480,630,75,153,0,0,0,3450,41203,2589,151800,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600026861
0906,0906,JERSEY CITY,CITY,HUDSON,00026875,3903,6,20173248,P,Permit,09/11/2017,,04,New,,,,0,2406,3170,1050,127,331,0,0,0,7084,89100,6750,555000,6,6,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600026875
0906,0906,JERSEY CITY,CITY,HUDSON,00026882,504,18,20173264,C,Certificate,09/12/2017,04/01/2019,04,New,,CO,Certificate of Occupancy,1,1040,1510,485,85,143,0,0,0,3263,38505,3815,202000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,04/08/2019,090600026882
0906,0906,JERSEY CITY,CITY,HUDSON,00026886,6902,16.02,20172382+A,C,Certificate,10/02/2017,04/22/2019,04,New,X,CO,Certificate of Occupancy,2,145378,0,0,0,19976,0,0,0,165354,5384361,511310,20000000,250,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,09/10/2019,090600026886
0906,0906,JERSEY CITY,CITY,HUDSON,00026895,3901,24,20173444,C,Certificate,09/21/2017,12/17/2019,04,New,,CO,Certificate of Occupancy,10,9414,9120,3925,75,1294,0,0,0,23828,348677,30716,5068228,16,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/08/2021,090600026895
0906,0906,JERSEY CITY,CITY,HUDSON,00026897,11004,27.01,20173476,C,Certificate,09/25/2017,07/23/2019,04,New,,CO,Certificate of Occupancy,1,6750,8220,0,266,928,0,0,0,16164,250000,25338,3568000,19,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600026897
0906,0906,JERSEY CITY,CITY,HUDSON,00026903,17102,15,20173325,C,Certificate,09/14/2017,10/07/2019,04,New,,CO,Certificate of Occupancy,2,16251,12420,5170,321,2233,0,0,0,36395,601892,52991,2440000,0,32,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,12/09/2019,090600026903
0906,0906,JERSEY CITY,CITY,HUDSON,00026951,13801,6,20173282,P,Permit,09/13/2017,,04,New,,,,0,1946,0,0,0,267,0,0,0,2213,72069,24023,1100000,0,82,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600026951
0906,0906,JERSEY CITY,CITY,HUDSON,00026955,17505,6,20171491+A,C,Certificate,09/28/2017,11/13/2019,04,New,X,CO,Certificate of Occupancy,2,17618,13480,0,0,2421,0,0,0,33519,652500,43500,3150000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2020,090600026955
0906,0906,JERSEY CITY,CITY,HUDSON,00026986,25201,71,20173189,C,Certificate,09/08/2017,07/11/2019,04,New,,CO,Certificate of Occupancy,1,0,0,0,0,0,0,0,0,0,29731,2628,159502,1,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600026986
0906,0906,JERSEY CITY,CITY,HUDSON,00026988,25201,1,20173190,C,Certificate,09/08/2017,07/11/2019,04,New,,CO,Certificate of Occupancy,1,0,0,0,0,0,0,0,0,0,28333,2526,165502,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600026988
0906,0906,JERSEY CITY,CITY,HUDSON,00026999,20302,29,20074870,C,Certificate,12/18/2007,09/26/2017,04,New,,CO,Certificate of Occupancy,1,4517,7410,3075,2534,443,100,0,0,18079,167310,16731,1995209,1,0,R-5,International Residential Code,105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600026999
0906,0906,JERSEY CITY,CITY,HUDSON,00027051,10501,18,20173931,C,Certificate,10/27/2017,02/21/2020,04,New,,CO,Certificate of Occupancy,1,1293,0,0,400,176,0,0,0,1869,31226,800,121500,0,2,R-3,"One and two family units, 5 lodgers or less each",101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/09/2020,090600027051
0906,0906,JERSEY CITY,CITY,HUDSON,00027165,14602,37,20173822,P,Permit,10/18/2017,,04,New,,,,0,267,0,0,0,37,0,0,0,304,9900,2200,10000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600027165
